#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.043	0.996
00241	0.042	0.996
00242	0.041	0.998
00243	0.041	0.996
00244	0.040	0.994
00245	0.039	0.989
00246	0.039	0.981
00247	0.039	0.975
00248	0.037	0.971
00249	0.037	0.969
00250	0.037	0.969
00251	0.037	0.972
00252	0.037	0.974
00253	0.037	0.978
00254	0.036	0.981
00255	0.036	0.984
00256	0.036	0.987
00257	0.036	0.984
00258	0.036	0.981
00259	0.036	0.978
00260	0.035	0.975
00261	0.035	0.973
00262	0.035	0.970
00263	0.035	0.968
00264	0.035	0.970
00265	0.035	0.971
00266	0.035	0.967
00267	0.034	0.967
00268	0.034	0.969
00269	0.034	0.968
00270	0.033	0.973
00271	0.031	0.975
00272	0.030	0.974
00273	0.030	0.973
00274	0.030	0.972
00275	0.029	0.976
00276	0.029	0.974
00277	0.029	0.973
00278	0.030	0.971
00279	0.030	0.972
00280	0.031	0.974
00281	0.031	0.978
00282	0.029	0.981
00283	0.029	0.986
00284	0.029	0.988
00285	0.029	0.994
00286	0.029	0.997
00287	0.029	0.998
00288	0.030	0.999
00289	0.030	0.999
00290	0.030	1.000
00291	0.030	0.999
00292	0.030	1.001
00293	0.030	1.000
00294	0.030	1.003
00295	0.031	1.001
00296	0.031	1.002
00297	0.031	1.000
00298	0.031	1.000
00299	0.031	0.999
00300	0.031	1.000
00301	0.031	1.001
00302	0.031	1.000
00303	0.031	1.000
00304	0.031	1.000
00305	0.031	1.000
00306	0.031	0.998
00307	0.031	1.000
00308	0.031	0.999
00309	0.031	1.001
00310	0.031	1.000
00311	0.031	1.000
00312	0.031	0.999
00313	0.031	0.999
00314	0.032	0.998
00315	0.032	1.001
00316	0.032	1.001
00317	0.032	1.002
00318	0.032	0.997
00319	0.032	0.999
00320	0.033	1.000
