#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.041	0.999
00241	0.040	0.996
00242	0.039	0.995
00243	0.039	0.994
00244	0.038	0.996
00245	0.038	0.992
00246	0.037	0.987
00247	0.037	0.979
00248	0.036	0.975
00249	0.036	0.969
00250	0.036	0.969
00251	0.036	0.969
00252	0.036	0.972
00253	0.036	0.978
00254	0.036	0.978
00255	0.035	0.983
00256	0.035	0.986
00257	0.035	0.985
00258	0.035	0.985
00259	0.035	0.986
00260	0.035	0.986
00261	0.034	0.984
00262	0.034	0.984
00263	0.034	0.977
00264	0.034	0.976
00265	0.034	0.971
00266	0.033	0.968
00267	0.033	0.969
00268	0.033	0.970
00269	0.032	0.972
00270	0.032	0.976
00271	0.031	0.980
00272	0.031	0.986
00273	0.031	0.989
00274	0.031	0.995
00275	0.030	0.994
00276	0.030	0.993
00277	0.030	0.986
00278	0.030	0.983
00279	0.029	0.979
00280	0.029	0.979
00281	0.029	0.980
00282	0.029	0.981
00283	0.029	0.981
00284	0.029	0.983
00285	0.028	0.983
00286	0.028	0.986
00287	0.028	0.990
00288	0.028	0.995
00289	0.028	0.999
00290	0.028	1.001
00291	0.029	1.001
00292	0.029	0.996
00293	0.029	0.993
00294	0.029	0.986
00295	0.029	0.981
00296	0.029	0.978
00297	0.030	0.980
00298	0.029	0.982
00299	0.029	0.981
00300	0.029	0.980
00301	0.029	0.981
00302	0.029	0.985
00303	0.029	0.987
00304	0.029	0.992
00305	0.029	0.996
00306	0.029	0.999
00307	0.029	1.000
00308	0.029	1.000
00309	0.030	1.002
00310	0.030	1.002
00311	0.030	1.001
00312	0.030	1.001
00313	0.031	1.002
00314	0.031	0.999
00315	0.031	1.002
00316	0.031	0.997
00317	0.031	1.001
00318	0.032	0.999
00319	0.032	1.000
00320	0.032	1.000
