#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.025	0.996
00241	0.026	0.997
00242	0.026	0.996
00243	0.026	0.996
00244	0.025	0.999
00245	0.025	0.997
00246	0.025	1.000
00247	0.025	0.998
00248	0.025	0.999
00249	0.025	0.998
00250	0.025	1.000
00251	0.026	0.998
00252	0.025	1.001
00253	0.025	0.999
00254	0.025	0.999
00255	0.025	1.000
00256	0.025	1.000
00257	0.033	0.999
00258	0.034	0.997
00259	0.034	0.995
00260	0.034	0.986
00261	0.034	0.982
00262	0.034	0.978
00263	0.034	0.980
00264	0.034	0.980
00265	0.034	0.983
00266	0.034	0.979
00267	0.034	0.981
00268	0.033	0.983
00269	0.033	0.983
00270	0.033	0.988
00271	0.033	0.990
00272	0.034	0.993
00273	0.034	0.995
00274	0.034	0.995
00275	0.034	0.992
00276	0.034	0.988
00277	0.034	0.982
00278	0.034	0.975
00279	0.034	0.974
00280	0.034	0.973
00281	0.034	0.973
00282	0.034	0.974
00283	0.034	0.973
00284	0.034	0.971
00285	0.034	0.961
00286	0.034	0.963
00287	0.034	0.967
00288	0.034	0.977
00289	0.035	0.978
00290	0.035	0.978
00291	0.035	0.978
00292	0.035	0.974
00293	0.035	0.974
00294	0.035	0.976
00295	0.035	0.984
00296	0.035	0.990
00297	0.035	0.992
00298	0.035	0.994
00299	0.035	0.994
00300	0.035	0.998
00301	0.035	0.996
00302	0.035	0.999
00303	0.035	0.999
00304	0.035	1.001
00305	0.034	1.000
00306	0.034	1.002
00307	0.034	1.000
00308	0.034	1.001
00309	0.033	0.999
00310	0.033	0.999
00311	0.033	0.997
00312	0.032	0.999
00313	0.032	0.998
00314	0.032	0.998
00315	0.032	0.996
00316	0.032	0.993
00317	0.032	1.001
00318	0.031	0.995
00319	0.031	1.002
00320	0.031	0.992
