#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.023	0.923
00241	0.023	0.935
00242	0.023	0.943
00243	0.023	0.950
00244	0.022	0.952
00245	0.022	0.953
00246	0.022	0.954
00247	0.022	0.963
00248	0.023	0.969
00249	0.023	0.979
00250	0.023	0.983
00251	0.024	0.979
00252	0.024	0.978
00253	0.024	0.977
00254	0.024	0.979
00255	0.024	0.986
00256	0.024	0.988
00257	0.032	0.987
00258	0.032	0.987
00259	0.032	0.989
00260	0.032	0.987
00261	0.032	0.991
00262	0.032	0.991
00263	0.032	0.992
00264	0.032	0.988
00265	0.032	0.975
00266	0.033	0.957
00267	0.033	0.936
00268	0.033	0.924
00269	0.033	0.920
00270	0.033	0.924
00271	0.033	0.927
00272	0.033	0.929
00273	0.033	0.933
00274	0.033	0.941
00275	0.032	0.949
00276	0.032	0.961
00277	0.032	0.975
00278	0.033	0.985
00279	0.033	0.990
00280	0.033	0.994
00281	0.033	0.995
00282	0.033	1.000
00283	0.033	1.000
00284	0.033	0.999
00285	0.033	0.994
00286	0.033	0.988
00287	0.033	0.983
00288	0.033	0.980
00289	0.033	0.980
00290	0.033	0.977
00291	0.033	0.977
00292	0.033	0.972
00293	0.033	0.970
00294	0.033	0.969
00295	0.033	0.973
00296	0.032	0.979
00297	0.032	0.988
00298	0.032	0.992
00299	0.032	0.996
00300	0.032	0.998
00301	0.032	0.998
00302	0.032	0.999
00303	0.031	0.999
00304	0.031	0.998
00305	0.031	0.997
00306	0.031	0.999
00307	0.031	0.998
00308	0.031	1.000
00309	0.031	0.997
00310	0.031	0.999
00311	0.031	0.997
00312	0.031	0.998
00313	0.031	0.995
00314	0.031	0.994
00315	0.031	0.989
00316	0.031	0.994
00317	0.031	1.000
00318	0.032	0.992
00319	0.032	0.996
00320	0.032	0.981
