#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.023	0.942
00241	0.023	0.956
00242	0.023	0.966
00243	0.023	0.974
00244	0.023	0.985
00245	0.023	0.991
00246	0.023	1.000
00247	0.023	1.000
00248	0.023	1.000
00249	0.023	0.999
00250	0.024	1.000
00251	0.024	0.999
00252	0.025	0.999
00253	0.025	1.001
00254	0.025	1.001
00255	0.025	1.001
00256	0.024	0.999
00257	0.032	1.000
00258	0.032	1.000
00259	0.032	1.002
00260	0.032	0.998
00261	0.032	0.998
00262	0.032	0.997
00263	0.033	0.995
00264	0.033	0.987
00265	0.033	0.972
00266	0.033	0.959
00267	0.033	0.939
00268	0.033	0.923
00269	0.033	0.915
00270	0.034	0.920
00271	0.034	0.923
00272	0.034	0.928
00273	0.034	0.932
00274	0.033	0.939
00275	0.033	0.948
00276	0.032	0.957
00277	0.033	0.971
00278	0.033	0.982
00279	0.034	0.991
00280	0.034	0.994
00281	0.034	0.996
00282	0.034	0.998
00283	0.035	1.001
00284	0.035	1.001
00285	0.035	1.001
00286	0.035	1.000
00287	0.035	0.999
00288	0.035	1.000
00289	0.036	0.999
00290	0.036	1.000
00291	0.036	0.998
00292	0.036	1.000
00293	0.036	0.998
00294	0.036	1.000
00295	0.036	0.998
00296	0.036	0.999
00297	0.036	0.999
00298	0.035	1.000
00299	0.035	0.998
00300	0.035	0.999
00301	0.035	0.999
00302	0.035	0.999
00303	0.035	0.998
00304	0.034	0.999
00305	0.034	0.999
00306	0.034	1.000
00307	0.033	0.999
00308	0.033	0.999
00309	0.032	0.999
00310	0.032	1.000
00311	0.032	0.999
00312	0.032	1.000
00313	0.032	0.999
00314	0.031	0.998
00315	0.031	1.000
00316	0.031	0.998
00317	0.031	1.001
00318	0.031	0.997
00319	0.030	1.000
00320	0.030	0.997
