#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.027	0.954
00241	0.028	0.952
00242	0.028	0.955
00243	0.028	0.958
00244	0.028	0.960
00245	0.027	0.961
00246	0.027	0.963
00247	0.026	0.973
00248	0.027	0.985
00249	0.028	0.996
00250	0.028	0.997
00251	0.028	1.000
00252	0.028	1.000
00253	0.028	1.000
00254	0.027	1.001
00255	0.027	1.000
00256	0.027	1.000
00257	0.035	1.000
00258	0.035	1.000
00259	0.035	0.999
00260	0.035	0.995
00261	0.035	0.987
00262	0.035	0.974
00263	0.036	0.955
00264	0.036	0.936
00265	0.036	0.917
00266	0.036	0.903
00267	0.037	0.904
00268	0.037	0.907
00269	0.037	0.909
00270	0.037	0.916
00271	0.037	0.921
00272	0.036	0.931
00273	0.036	0.943
00274	0.036	0.956
00275	0.036	0.973
00276	0.037	0.982
00277	0.037	0.986
00278	0.037	0.988
00279	0.037	0.988
00280	0.037	0.989
00281	0.037	0.989
00282	0.037	0.988
00283	0.037	0.987
00284	0.037	0.986
00285	0.038	0.983
00286	0.038	0.982
00287	0.038	0.981
00288	0.038	0.983
00289	0.039	0.984
00290	0.039	0.985
00291	0.039	0.984
00292	0.039	0.985
00293	0.039	0.982
00294	0.040	0.982
00295	0.040	0.980
00296	0.040	0.980
00297	0.040	0.977
00298	0.040	0.973
00299	0.040	0.970
00300	0.040	0.968
00301	0.040	0.965
00302	0.040	0.964
00303	0.040	0.965
00304	0.039	0.964
00305	0.038	0.965
00306	0.036	0.966
00307	0.036	0.968
00308	0.036	0.970
00309	0.035	0.973
00310	0.035	0.973
00311	0.034	0.974
00312	0.034	0.976
00313	0.033	0.975
00314	0.033	0.976
00315	0.033	0.978
00316	0.034	0.969
00317	0.034	0.974
00318	0.034	0.971
00319	0.034	0.975
00320	0.033	0.977
