#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.044	0.988
00241	0.043	0.988
00242	0.043	0.991
00243	0.042	0.989
00244	0.042	0.991
00245	0.042	0.991
00246	0.041	0.991
00247	0.041	0.987
00248	0.041	0.982
00249	0.040	0.980
00250	0.040	0.978
00251	0.040	0.979
00252	0.040	0.979
00253	0.040	0.982
00254	0.039	0.982
00255	0.039	0.984
00256	0.038	0.982
00257	0.037	0.978
00258	0.037	0.975
00259	0.036	0.971
00260	0.036	0.965
00261	0.035	0.959
00262	0.035	0.956
00263	0.034	0.954
00264	0.034	0.953
00265	0.034	0.949
00266	0.033	0.946
00267	0.033	0.939
00268	0.032	0.936
00269	0.032	0.932
00270	0.032	0.934
00271	0.032	0.938
00272	0.031	0.943
00273	0.031	0.949
00274	0.031	0.955
00275	0.031	0.963
00276	0.031	0.966
00277	0.031	0.970
00278	0.031	0.974
00279	0.031	0.977
00280	0.031	0.980
00281	0.031	0.982
00282	0.031	0.987
00283	0.031	0.988
00284	0.031	0.989
00285	0.030	0.992
00286	0.030	0.992
00287	0.030	0.991
00288	0.030	0.994
00289	0.030	0.993
00290	0.030	0.994
00291	0.029	0.996
00292	0.029	0.993
00293	0.029	0.997
00294	0.029	0.995
00295	0.029	0.995
00296	0.029	0.996
00297	0.029	0.997
00298	0.029	0.996
00299	0.029	0.996
00300	0.029	1.001
00301	0.029	0.999
00302	0.029	1.002
00303	0.029	0.998
00304	0.028	1.001
00305	0.029	1.001
00306	0.028	0.997
00307	0.029	1.001
00308	0.029	0.998
00309	0.029	1.001
00310	0.029	0.996
00311	0.029	0.998
00312	0.029	0.996
00313	0.030	1.000
00314	0.030	0.996
00315	0.030	1.000
00316	0.031	1.001
00317	0.031	0.999
00318	0.031	1.000
00319	0.032	0.997
00320	0.032	1.003
