#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.028	0.955
00241	0.028	0.951
00242	0.029	0.953
00243	0.029	0.950
00244	0.029	0.955
00245	0.029	0.955
00246	0.029	0.960
00247	0.029	0.968
00248	0.029	0.981
00249	0.029	0.993
00250	0.029	0.996
00251	0.029	0.998
00252	0.030	0.996
00253	0.030	1.002
00254	0.030	0.999
00255	0.030	1.001
00256	0.030	0.999
00257	0.037	0.999
00258	0.037	0.999
00259	0.037	0.998
00260	0.037	0.996
00261	0.038	0.985
00262	0.038	0.973
00263	0.038	0.954
00264	0.038	0.937
00265	0.038	0.915
00266	0.038	0.903
00267	0.038	0.901
00268	0.038	0.904
00269	0.038	0.910
00270	0.038	0.915
00271	0.037	0.923
00272	0.036	0.931
00273	0.036	0.945
00274	0.036	0.961
00275	0.036	0.976
00276	0.036	0.988
00277	0.036	0.992
00278	0.036	0.995
00279	0.036	0.997
00280	0.036	0.997
00281	0.036	1.000
00282	0.037	1.000
00283	0.037	1.001
00284	0.037	0.999
00285	0.037	1.000
00286	0.037	1.000
00287	0.037	1.001
00288	0.037	1.001
00289	0.038	1.000
00290	0.038	0.999
00291	0.038	0.994
00292	0.038	0.993
00293	0.038	0.987
00294	0.037	0.987
00295	0.037	0.982
00296	0.037	0.980
00297	0.037	0.976
00298	0.037	0.977
00299	0.037	0.977
00300	0.036	0.979
00301	0.036	0.981
00302	0.036	0.980
00303	0.036	0.979
00304	0.035	0.978
00305	0.035	0.976
00306	0.034	0.973
00307	0.034	0.972
00308	0.033	0.968
00309	0.033	0.970
00310	0.032	0.966
00311	0.032	0.967
00312	0.031	0.967
00313	0.031	0.968
00314	0.031	0.969
00315	0.031	0.977
00316	0.030	0.968
00317	0.030	0.975
00318	0.030	0.975
00319	0.030	0.981
00320	0.030	0.988
