year,n small,n medium,n large
2000,8033,4390,983
2001,7846,4460,1100
2002,7834,4482,1090
2003,7702,4520,1184
2004,7527,4544,1335
2005,7367,4548,1491
2006,7236,4571,1599
2007,7049,4571,1786
2008,6877,4556,1973
2009,6755,4544,2107
2010,6728,4526,2152
2011,6534,4461,2411
2012,6369,4369,2668
