year,n small,n medium,n large
2000,8443,4178,785
2001,8823,3882,701
2002,9160,3636,610
2003,9379,3427,600
2004,9511,3287,608
2005,9582,3204,620
2006,9665,3118,623
2007,9763,2999,644
2008,9855,2904,647
2009,9943,2820,643
2010,10061,2731,614
2011,10129,2668,609
2012,10180,2601,625
