year,n small,n medium,n large
2000,8030,4392,984
2001,7862,4448,1096
2002,7853,4465,1088
2003,7731,4506,1169
2004,7572,4533,1301
2005,7433,4531,1442
2006,7318,4549,1539
2007,7169,4539,1698
2008,7025,4521,1860
2009,6929,4509,1968
2010,6904,4514,1988
2011,6745,4483,2178
2012,6607,4426,2373
