year,n small,n medium,n large
2000,8429,4184,793
2001,8808,3892,706
2002,9141,3641,624
2003,9358,3438,610
2004,9472,3311,623
2005,9546,3229,631
2006,9623,3152,631
2007,9709,3044,653
2008,9823,2920,663
2009,9913,2829,664
2010,10036,2745,625
2011,10110,2667,629
2012,10152,2611,643
