year,n cattle,n beef,n dairy
2000,1862615,880682,565306
2001,1890536,899246,574663
2002,1886723,903825,566271
2003,1908632,923236,568769
2004,1940012,944526,578859
2005,1972697,966586,589484
2006,1997398,989569,591202
2007,2032549,1013528,602394
2008,2068072,1038117,613328
2009,2094509,1063802,614080
2010,2100099,1068412,615060
2011,2138923,1095507,626789
2012,2179716,1124578,638511
