year,n small,n medium,n large
2000,8021,4400,985
2001,7967,4413,1026
2002,7970,4428,1008
2003,7931,4435,1040
2004,7873,4453,1080
2005,7820,4465,1121
2006,7782,4470,1154
2007,7728,4477,1201
2008,7688,4462,1256
2009,7634,4485,1287
2010,7627,4487,1292
2011,7593,4463,1350
2012,7544,4467,1395
