year,n small,n medium,n large
2000,8441,4179,786
2001,8826,3877,703
2002,9164,3636,606
2003,9385,3430,591
2004,9515,3288,603
2005,9590,3203,613
2006,9670,3126,610
2007,9758,3016,632
2008,9864,2903,639
2009,9967,2806,633
2010,10079,2724,603
2011,10141,2664,601
2012,10200,2591,615
