year,n small,n medium,n large
2000,8192,4312,902
2001,8280,4217,909
2002,8403,4136,867
2003,8430,4088,888
2004,8448,4052,906
2005,8462,4012,932
2006,8491,3978,937
2007,8521,3916,969
2008,8540,3862,1004
2009,8580,3813,1013
2010,8644,3763,999
2011,8678,3714,1014
2012,8709,3667,1030
