year,n cattle,n beef,n dairy
2000,1863994,881760,565607
2001,1889865,898848,574390
2002,1886083,903096,566360
2003,1905549,920446,568476
2004,1933521,939343,577551
2005,1962280,958667,586986
2006,1983385,978589,588169
2007,2013130,998786,597717
2008,2042441,1019112,606702
2009,2063843,1039838,607378
2010,2068417,1043487,608303
2011,2098567,1064188,617752
2012,2129310,1085863,626820
