year,n small,n medium,n large
2000,8042,4385,979
2001,7960,4418,1028
2002,7961,4437,1008
2003,7900,4461,1045
2004,7810,4488,1108
2005,7720,4515,1171
2006,7659,4536,1211
2007,7585,4553,1268
2008,7513,4547,1346
2009,7440,4582,1384
2010,7434,4587,1385
2011,7366,4584,1456
2012,7294,4587,1525
