year,n cattle,n beef,n dairy
2000,1798543,844910,537652
2001,1786956,839406,531897
2002,1749704,827090,507162
2003,1747525,830899,501296
2004,1753792,836327,502259
2005,1760321,841718,503560
2006,1759597,847220,497488
2007,1766577,852186,499657
2008,1777326,859741,502981
2009,1774524,864105,496005
2010,1753945,850783,488941
2011,1755354,852844,488483
2012,1763272,859727,489644
