year,n cattle,n beef,n dairy
2000,1798398,844916,537498
2001,1786754,839425,531673
2002,1749312,827141,506716
2003,1747022,830978,500711
2004,1753324,836461,501654
2005,1759824,841866,502912
2006,1759072,847363,496817
2007,1766003,852361,498905
2008,1776784,859987,502190
2009,1773949,864312,495220
2010,1753300,850896,488180
2011,1754690,852909,487751
2012,1761338,858887,488553
