year,n cattle,n beef,n dairy
2000,1692310,774256,503308
2001,1593084,708958,470485
2002,1487798,649483,425378
2003,1432883,618941,401498
2004,1397259,596940,388232
2005,1371509,581067,378643
2006,1342001,567473,363024
2007,1322010,555504,355258
2008,1300146,543462,345712
2009,1277529,534279,332515
2010,1238222,510451,317326
2011,1222497,501514,310761
2012,1214746,497757,306902
