year,n small,n medium,n large
2000,8029,4394,983
2001,7859,4457,1090
2002,7849,4476,1081
2003,7733,4502,1171
2004,7575,4528,1303
2005,7433,4525,1448
2006,7324,4549,1533
2007,7174,4561,1671
2008,7026,4549,1831
2009,6925,4530,1951
2010,6904,4510,1992
2011,6744,4490,2172
2012,6604,4440,2362
