year,n small,n medium,n large
2000,8445,4174,787
2001,8831,3872,703
2002,9169,3627,610
2003,9385,3423,598
2004,9510,3288,608
2005,9588,3200,618
2006,9671,3120,615
2007,9756,3019,631
2008,9863,2900,643
2009,9960,2806,640
2010,10078,2720,608
2011,10154,2646,606
2012,10208,2577,621
