year,n cattle,n beef,n dairy
2000,1803184,847893,539272
2001,1791627,842361,533547
2002,1763060,830725,516796
2003,1760104,833628,511050
2004,1764796,837827,511658
2005,1769550,841996,512389
2006,1768140,846589,506519
2007,1774211,850999,508311
2008,1783730,857820,511109
2009,1781032,861570,504819
2010,1763814,850645,498686
2011,1763541,851549,497669
2012,1767455,855308,497940
