year,n small,n medium,n large
2000,8459,4169,778
2001,8865,3856,685
2002,9235,3581,590
2003,9464,3363,579
2004,9598,3206,602
2005,9693,3098,615
2006,9775,3017,614
2007,9875,2899,632
2008,9985,2777,644
2009,10090,2663,653
2010,10253,2559,594
2011,10342,2460,604
2012,10393,2395,618
