year,n small,n medium,n large
2000,8031,4391,984
2001,7858,4451,1097
2002,7843,4476,1087
2003,7726,4505,1175
2004,7578,4522,1306
2005,7441,4528,1437
2006,7336,4531,1539
2007,7177,4553,1676
2008,7018,4558,1830
2009,6902,4577,1927
2010,6879,4576,1951
2011,6735,4508,2163
2012,6594,4459,2353
