year,n small,n medium,n large
2000,8033,4392,981
2001,7843,4459,1104
2002,7831,4483,1092
2003,7707,4510,1189
2004,7520,4555,1331
2005,7353,4556,1497
2006,7220,4582,1604
2007,7043,4575,1788
2008,6877,4540,1989
2009,6752,4526,2128
2010,6723,4514,2169
2011,6535,4449,2422
2012,6356,4382,2668
