year,n small,n medium,n large
2000,8192,4311,903
2001,8281,4217,908
2002,8403,4139,864
2003,8432,4089,885
2004,8446,4056,904
2005,8454,4022,930
2006,8482,3991,933
2007,8501,3930,975
2008,8522,3877,1007
2009,8561,3827,1018
2010,8621,3779,1006
2011,8652,3738,1016
2012,8681,3682,1043
