year,n cattle,n beef,n dairy
2000,1862636,880769,565240
2001,1890652,899441,574584
2002,1887034,904292,566115
2003,1908966,923795,568544
2004,1940438,945210,578601
2005,1973216,967438,589151
2006,1997976,990625,590724
2007,2033294,1014817,601850
2008,2068866,1039613,612626
2009,2095548,1065541,613380
2010,2101463,1070482,614354
2011,2140507,1097876,626004
2012,2181613,1127340,637646
