year,n small,n medium,n large
2000,8190,4316,900
2001,8279,4222,905
2002,8401,4143,862
2003,8428,4088,890
2004,8442,4044,920
2005,8443,4011,952
2006,8469,3978,959
2007,8492,3914,1000
2008,8500,3857,1049
2009,8551,3789,1066
2010,8626,3727,1053
2011,8666,3668,1072
2012,8693,3604,1109
