year,n small,n medium,n large
2000,8022,4397,987
2001,7964,4416,1026
2002,7967,4432,1007
2003,7926,4442,1038
2004,7867,4460,1079
2005,7816,4468,1122
2006,7779,4469,1158
2007,7726,4479,1201
2008,7689,4460,1257
2009,7640,4482,1284
2010,7631,4487,1288
2011,7591,4472,1343
2012,7547,4469,1390
