year,n cattle,n beef,n dairy
2000,1802460,847347,539106
2001,1790588,841576,533315
2002,1761735,829680,516549
2003,1758642,832388,510865
2004,1763259,836552,511433
2005,1768144,840739,512281
2006,1766433,844860,506589
2007,1771469,848458,508149
2008,1779551,854140,510659
2009,1776453,857025,504829
2010,1759300,845935,498921
2011,1759127,846768,498069
2012,1763966,851136,498639
