year,n small,n medium,n large
2000,8026,4396,984
2001,7861,4450,1095
2002,7850,4467,1089
2003,7728,4504,1174
2004,7583,4516,1307
2005,7457,4506,1443
2006,7347,4520,1539
2007,7202,4507,1697
2008,7054,4510,1842
2009,6952,4517,1937
2010,6932,4518,1956
2011,6791,4487,2128
2012,6649,4450,2307
