year,n cattle,n beef,n dairy
2000,1802746,847541,539196
2001,1790808,841604,533508
2002,1762121,829826,516788
2003,1759438,832839,511207
2004,1764206,836980,511955
2005,1769308,841125,513067
2006,1767929,845317,507635
2007,1773680,849313,509517
2008,1782634,855442,512451
2009,1779849,858782,506490
2010,1762641,847672,500563
2011,1762878,848539,500088
2012,1768118,853078,500886
