year,n cattle,n beef,n dairy
2000,1857268,876377,564264
2001,1937191,924972,595341
2002,1940754,937673,586203
2003,1998290,990896,590516
2004,2089459,1047862,624439
2005,2187881,1109375,661055
2006,2259475,1175767,666257
2007,2372183,1247766,706632
2008,2494929,1326253,750528
2009,2580227,1411540,750539
2010,2610936,1442238,750550
2011,2759674,1540445,800652
2012,2922092,1648244,854807
