year,n small,n medium,n large
2000,8443,4175,788
2001,8824,3878,704
2002,9157,3637,612
2003,9381,3425,600
2004,9509,3288,609
2005,9589,3201,616
2006,9673,3117,616
2007,9760,3017,629
2008,9857,2909,640
2009,9942,2828,636
2010,10071,2729,606
2011,10136,2666,604
2012,10198,2584,624
