year,n small,n medium,n large
2000,8029,4392,985
2001,7863,4450,1093
2002,7851,4469,1086
2003,7735,4501,1170
2004,7579,4533,1294
2005,7447,4525,1434
2006,7331,4541,1534
2007,7179,4538,1689
2008,7038,4533,1835
2009,6927,4546,1933
2010,6901,4542,1963
2011,6750,4503,2153
2012,6631,4447,2328
