year,n small,n medium,n large
2000,8032,4393,981
2001,7851,4451,1104
2002,7838,4476,1092
2003,7708,4507,1191
2004,7531,4541,1334
2005,7372,4539,1495
2006,7241,4546,1619
2007,7053,4557,1796
2008,6877,4534,1995
2009,6746,4529,2131
2010,6712,4527,2167
2011,6504,4483,2419
2012,6332,4386,2688
