year,n cattle,n beef,n dairy
2000,1851768,872381,562760
2001,1886970,896952,573391
2002,1881174,902059,562488
2003,1907797,927243,563927
2004,1944200,953278,574295
2005,1981682,979984,585071
2006,2009448,1007758,585063
2007,2049037,1036351,596059
2008,2089839,1065836,607376
2009,2119997,1096028,607342
2010,2121028,1097025,607376
2011,2163057,1127678,618752
2012,2205206,1159051,629528
