year,n small,n medium,n large
2000,8182,4314,910
2001,8267,4221,918
2002,8371,4147,888
2003,8398,4094,914
2004,8416,4043,947
2005,8422,4009,975
2006,8442,3995,969
2007,8466,3941,999
2008,8482,3886,1038
2009,8525,3828,1053
2010,8584,3785,1037
2011,8619,3732,1055
2012,8646,3680,1080
