year,n cattle,n beef,n dairy
2000,1682818,767199,501026
2001,1578356,698304,466659
2002,1469178,636337,420216
2003,1410809,603613,395119
2004,1374006,580845,381469
2005,1346745,564494,370872
2006,1315099,550405,353638
2007,1294510,538152,345594
2008,1270668,525805,334411
2009,1245507,516414,318908
2010,1190186,484370,295959
2011,1174228,475674,288933
2012,1170413,475363,285559
