year,n cattle,n beef,n dairy
2000,1851677,872312,562738
2001,1886912,896930,573355
2002,1880935,901970,562338
2003,1907629,927252,563750
2004,1944287,953399,574261
2005,1982416,980556,585233
2006,2010671,1008775,585269
2007,2050690,1037647,596416
2008,2092168,1067551,607990
2009,2122687,1098044,608016
2010,2123905,1099156,608122
2011,2166318,1130117,619574
2012,2208705,1161645,630433
