year,n small,n medium,n large
2000,8021,4400,985
2001,7965,4416,1025
2002,7968,4431,1007
2003,7928,4440,1038
2004,7870,4457,1079
2005,7819,4469,1118
2006,7780,4474,1152
2007,7727,4477,1202
2008,7689,4461,1256
2009,7632,4489,1285
2010,7623,4494,1289
2011,7581,4480,1345
2012,7537,4475,1394
