year,n cattle,n beef,n dairy
2000,1692093,774075,503279
2001,1592655,708586,470437
2002,1487644,649081,425636
2003,1431963,617876,401674
2004,1396036,595593,388404
2005,1369937,579318,378879
2006,1340050,564958,363655
2007,1320675,552971,356521
2008,1299216,541145,347152
2009,1277159,532225,334231
2010,1238392,508644,319321
2011,1224205,500601,313368
2012,1217748,498109,309513
