year,n small,n medium,n large
2000,8426,4189,791
2001,8808,3891,707
2002,9142,3645,619
2003,9359,3444,603
2004,9484,3301,621
2005,9555,3217,634
2006,9640,3131,635
2007,9729,3024,653
2008,9831,2908,667
2009,9929,2812,665
2010,10054,2724,628
2011,10123,2656,627
2012,10177,2587,642
