year,n cattle,n beef,n dairy
2000,1798383,844917,537461
2001,1785117,838160,531263
2002,1746604,824740,506360
2003,1741757,826456,499913
2004,1745195,829847,500069
2005,1748370,833068,500176
2006,1745225,836450,493785
2007,1749547,839700,494983
2008,1757332,845276,497286
2009,1754348,848068,491661
2010,1736585,836200,485924
2011,1735728,836681,484743
2012,1739276,840453,484626
