year,n small,n medium,n large
2000,8180,4318,908
2001,8266,4229,911
2002,8370,4154,882
2003,8394,4104,908
2004,8415,4048,943
2005,8414,4016,976
2006,8428,4008,970
2007,8460,3933,1013
2008,8478,3870,1058
2009,8526,3808,1072
2010,8581,3765,1060
2011,8623,3710,1073
2012,8639,3672,1095
