year,n cattle,n beef,n dairy
2000,1857168,876393,564148
2001,1937259,925121,595262
2002,1941033,937956,586201
2003,1998920,991439,590605
2004,2090484,1048711,624621
2005,2189387,1110502,661431
2006,2261674,1177364,666856
2007,2375470,1249960,707724
2008,2499397,1329033,752208
2009,2585374,1415004,752214
2010,2616581,1446205,752220
2011,2767491,1545530,803352
2012,2932497,1654629,858765
