year,n small,n medium,n large
2000,8042,4386,978
2001,7962,4415,1029
2002,7959,4438,1009
2003,7898,4461,1047
2004,7809,4485,1112
2005,7726,4509,1171
2006,7672,4527,1207
2007,7593,4548,1265
2008,7516,4544,1346
2009,7438,4584,1384
2010,7433,4587,1386
2011,7362,4596,1448
2012,7289,4601,1516
