year,n cattle,n beef,n dairy
2000,1862566,880720,565219
2001,1890580,899374,574579
2002,1887055,904198,566230
2003,1909183,923780,568776
2004,1940834,945306,578901
2005,1973862,967649,589586
2006,1999102,991021,591454
2007,2034765,1015413,602725
2008,2070874,1040499,613748
2009,2097853,1066736,614490
2010,2104234,1072121,615486
2011,2143866,1099865,627374
2012,2185719,1129717,639375
