year,n small,n medium,n large
2000,8426,4186,794
2001,8807,3890,709
2002,9138,3642,626
2003,9349,3442,615
2004,9486,3290,630
2005,9557,3203,646
2006,9636,3124,646
2007,9724,3016,666
2008,9832,2891,683
2009,9927,2799,680
2010,10048,2710,648
2011,10128,2631,647
2012,10189,2560,657
