year,n small,n medium,n large
2000,8192,4313,901
2001,8280,4219,907
2002,8403,4139,864
2003,8428,4093,885
2004,8442,4060,904
2005,8455,4019,932
2006,8485,3983,938
2007,8505,3929,972
2008,8523,3876,1007
2009,8559,3830,1017
2010,8622,3780,1004
2011,8652,3732,1022
2012,8683,3676,1047
