year,n small,n medium,n large
2000,8029,4391,986
2001,7857,4457,1092
2002,7845,4478,1083
2003,7730,4507,1169
2004,7572,4542,1292
2005,7429,4541,1436
2006,7317,4563,1526
2007,7180,4555,1671
2008,7040,4546,1820
2009,6931,4556,1919
2010,6914,4554,1938
2011,6749,4517,2140
2012,6607,4455,2344
