year,n cattle,n beef,n dairy
2000,1851751,872354,562770
2001,1887065,897047,573391
2002,1881144,902113,562404
2003,1908003,927529,563847
2004,1944834,953855,574352
2005,1983126,981143,585356
2006,2011258,1009303,585328
2007,2051437,1038351,596459
2008,2093134,1068594,607913
2009,2124023,1099435,607961
2010,2125268,1100574,608067
2011,2168034,1131805,619602
2012,2210775,1163572,630576
