year,n cattle,n beef,n dairy
2000,1696510,776789,504967
2001,1599423,713213,472554
2002,1498850,656469,429416
2003,1445329,626548,406308
2004,1411146,605485,393537
2005,1387118,590468,384806
2006,1358887,577363,369973
2007,1338869,565144,362448
2008,1316674,553003,352683
2009,1292360,542977,338632
2010,1252167,518572,323111
2011,1236237,509475,316481
2012,1228334,505995,312192
