year,n cattle,n beef,n dairy
2000,1862516,880681,565208
2001,1890470,899289,574554
2002,1886707,903999,566081
2003,1908552,923429,568496
2004,1939857,944725,578505
2005,1972455,966818,589010
2006,1997037,989848,590562
2007,2032056,1013839,601590
2008,2067379,1038492,612260
2009,2093818,1064184,613007
2010,2099419,1068797,613995
2011,2137988,1095868,625493
2012,2178601,1124988,636986
