year,n small,n medium,n large
2000,8189,4316,901
2001,8277,4222,907
2002,8400,4139,867
2003,8427,4084,895
2004,8442,4038,926
2005,8446,3999,961
2006,8462,3979,965
2007,8486,3917,1003
2008,8498,3857,1051
2009,8549,3791,1066
2010,8623,3732,1051
2011,8663,3669,1074
2012,8696,3606,1104
