year,n cattle,n beef,n dairy
2000,1802938,847645,539281
2001,1791264,841879,533684
2002,1762770,830084,517171
2003,1759882,832855,511624
2004,1764442,836989,512169
2005,1769139,841146,512863
2006,1767615,845561,507059
2007,1773557,849944,508737
2008,1782763,856386,511600
2009,1779837,859874,505341
2010,1762225,848619,499154
2011,1762083,849249,498552
2012,1767278,853422,499672
