year,n small,n medium,n large
2000,8013,4403,990
2001,7957,4417,1032
2002,7957,4432,1017
2003,7909,4442,1055
2004,7849,4455,1102
2005,7793,4460,1153
2006,7750,4462,1194
2007,7698,4459,1249
2008,7657,4434,1315
2009,7609,4451,1346
2010,7595,4454,1357
2011,7561,4430,1415
2012,7520,4419,1467
