year,n small,n medium,n large
2000,8032,4391,983
2001,7848,4455,1103
2002,7833,4481,1092
2003,7701,4518,1187
2004,7532,4537,1337
2005,7374,4537,1495
2006,7237,4572,1597
2007,7046,4577,1783
2008,6864,4559,1983
2009,6736,4548,2122
2010,6706,4541,2159
2011,6519,4469,2418
2012,6351,4384,2671
