year,n cattle,n beef,n dairy
2000,1857261,876375,564259
2001,1937396,925082,595434
2002,1941384,937864,586640
2003,1999533,991328,591325
2004,2091600,1048659,625775
2005,2190698,1110372,662857
2006,2263257,1177134,668654
2007,2377515,1249667,710034
2008,2502026,1328824,755010
2009,2588167,1414957,755018
2010,2619566,1446348,755026
2011,2771091,1545955,806476
2012,2937202,1655539,862497
