year,n small,n medium,n large
2000,8441,4179,786
2001,8825,3880,701
2002,9163,3636,607
2003,9387,3422,597
2004,9515,3284,607
2005,9605,3184,617
2006,9686,3103,617
2007,9780,2991,635
2008,9883,2881,642
2009,9978,2790,638
2010,10085,2715,606
2011,10149,2658,599
2012,10192,2598,616
