year,n small,n medium,n large
2000,8181,4316,909
2001,8269,4221,916
2002,8368,4150,888
2003,8388,4109,909
2004,8406,4063,937
2005,8409,4025,972
2006,8427,4007,972
2007,8464,3938,1004
2008,8479,3888,1039
2009,8520,3831,1055
2010,8576,3784,1046
2011,8617,3718,1071
2012,8640,3666,1100
