year,n cattle,n beef,n dairy
2000,1862562,880684,565251
2001,1890611,899359,574625
2002,1887158,904167,566364
2003,1909293,923698,568968
2004,1940816,945099,579090
2005,1973709,967329,589753
2006,1998744,990556,591561
2007,2034238,1014801,602810
2008,2070029,1039646,613756
2009,2096772,1065631,614514
2010,2102780,1070654,615499
2011,2141958,1098025,627306
2012,2183331,1127501,639203
